lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
50,50,25,32,adam,0.00411890959367156
50,50,25,32,rmsprop,0.0056649783160537485
50,50,50,32,adam,0.003689919481985271
50,50,50,32,rmsprop,0.0032762922812253235
50,50,75,32,adam,0.003381328796967864
50,50,75,32,rmsprop,0.003556493064388633
50,100,25,32,adam,0.005575386108830571
50,100,25,32,rmsprop,0.00433367402292788
50,100,50,32,adam,0.00418611541390419
50,100,50,32,rmsprop,0.005512701068073511
50,100,75,32,adam,0.0046158881392329935
50,100,75,32,rmsprop,0.005004999507218599
50,150,25,32,adam,0.002896333672106266
50,150,25,32,rmsprop,0.004162428434938192
50,150,50,32,adam,0.005113957170397043
50,150,50,32,rmsprop,0.0046327629592269656
50,150,75,32,adam,0.004635807313024998
50,150,75,32,rmsprop,0.007162557914853096
100,50,25,32,adam,0.003392608743160963
100,50,25,32,rmsprop,0.007431092206388712
100,50,50,32,adam,0.003454195219092071
100,50,50,32,rmsprop,0.007587788812816143
100,50,75,32,adam,0.005441478709690273
100,50,75,32,rmsprop,0.00447123204357922
100,100,25,32,adam,0.004348336788825691
100,100,25,32,rmsprop,0.0044207470025867225
100,100,50,32,adam,0.003218696312978864
100,100,50,32,rmsprop,0.005886533763259649
100,100,75,32,adam,0.003614613926038146
100,100,75,32,rmsprop,0.004191756574437022
100,150,25,32,adam,0.004935950972139835
100,150,25,32,rmsprop,0.003020982723683119
100,150,50,32,adam,0.0037965242750942706
100,150,50,32,rmsprop,0.005651969159953296
100,150,75,32,adam,0.0027902224101126194
100,150,75,32,rmsprop,0.007650627102702856
150,50,25,32,adam,0.0037571047898381947
150,50,25,32,rmsprop,0.008285907097160816
150,50,50,32,adam,0.002878738474100828
150,50,50,32,rmsprop,0.010285460809245705
150,50,75,32,adam,0.00464352392591536
150,50,75,32,rmsprop,0.007684625219553709
150,100,25,32,adam,0.0036614845041185616
150,100,25,32,rmsprop,0.010673682997003197
150,100,50,32,adam,0.003906695218756795
150,100,50,32,rmsprop,0.006327886320650578
150,100,75,32,adam,0.003100015758536756
150,100,75,32,rmsprop,0.006417678669095039
150,150,25,32,adam,0.003421374666504562
150,150,25,32,rmsprop,0.011880517890676855
150,150,50,32,adam,0.0036759492941200733
150,150,50,32,rmsprop,0.0032953992020338775
150,150,75,32,adam,0.003928273636847735
150,150,75,32,rmsprop,0.0200608033221215
50,50,25,64,adam,0.007528356788679957
50,50,25,64,rmsprop,0.005015339399687946
50,50,50,64,adam,0.00796768837608397
50,50,50,64,rmsprop,0.006055194325745106
50,50,75,64,adam,0.008006159821525216
50,50,75,64,rmsprop,0.003380707395263016
50,100,25,64,adam,0.004974038433283567
50,100,25,64,rmsprop,0.0030030702939257024
50,100,50,64,adam,0.007012987229973078
50,100,50,64,rmsprop,0.0038390576373785734
50,100,75,64,adam,0.005836373195052147
50,100,75,64,rmsprop,0.005048800422810018
50,150,25,64,adam,0.00914125726558268
50,150,25,64,rmsprop,0.004292096011340618
50,150,50,64,adam,0.006004898762330413
50,150,50,64,rmsprop,0.005554767791181803
50,150,75,64,adam,0.005666406592354178
50,150,75,64,rmsprop,0.0038737274473533033
100,50,25,64,adam,0.006542199570685625
100,50,25,64,rmsprop,0.0029540806543082
100,50,50,64,adam,0.004962640348821878
100,50,50,64,rmsprop,0.012041295249946415
100,50,75,64,adam,0.00509603857062757
100,50,75,64,rmsprop,0.0035079865250736476
100,100,25,64,adam,0.006794518604874611
100,100,25,64,rmsprop,0.004838178865611553
100,100,50,64,adam,0.003077239147387445
100,100,50,64,rmsprop,0.006640442553907633
100,100,75,64,adam,0.006886698305606842
100,100,75,64,rmsprop,0.005062047438696027
100,150,25,64,adam,0.005603231163695455
100,150,25,64,rmsprop,0.00883374628610909
100,150,50,64,adam,0.005609857151284814
100,150,50,64,rmsprop,0.003998096892610192
100,150,75,64,adam,0.004297514026984572
100,150,75,64,rmsprop,0.004527147253975272
150,50,25,64,adam,0.004148998553864658
150,50,25,64,rmsprop,0.004317603167146444
150,50,50,64,adam,0.005662021832540632
150,50,50,64,rmsprop,0.004972680564969778
150,50,75,64,adam,0.004695445857942104
150,50,75,64,rmsprop,0.004324769088998437
150,100,25,64,adam,0.004435710934922099
150,100,25,64,rmsprop,0.006855033384636044
150,100,50,64,adam,0.005255107069388032
150,100,50,64,rmsprop,0.008126894198358058
150,100,75,64,adam,0.00587339773774147
150,100,75,64,rmsprop,0.004322119196876884
150,150,25,64,adam,0.004161370079964399
150,150,25,64,rmsprop,0.005240472452715039
150,150,50,64,adam,0.0041965262964367865
150,150,50,64,rmsprop,0.008028129395097495
150,150,75,64,adam,0.0038080555852502583
150,150,75,64,rmsprop,0.008879595249891282
