lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.003197765361983329
100,50,75,32,adam,0.002915593539364636
100,100,50,32,adam,0.0017779721296392382
100,100,75,32,adam,0.0030733168940059842
100,150,50,32,adam,0.0013219397282227875
100,150,75,32,adam,0.0031847117003053426
150,50,50,32,adam,0.00229526914190501
150,50,75,32,adam,0.0014382663415744902
150,100,50,32,adam,0.001312195765785873
150,100,75,32,adam,0.001963237323798239
150,150,50,32,adam,0.002425832930020988
150,150,75,32,adam,0.0022219673963263633
100,50,50,64,adam,0.00572197213768959
100,50,75,64,adam,0.007720772875472903
100,100,50,64,adam,0.006575786997564137
100,100,75,64,adam,0.005727901053614914
100,150,50,64,adam,0.002535536256618798
100,150,75,64,adam,0.002673072414472699
150,50,50,64,adam,0.0021164982113987207
150,50,75,64,adam,0.0032872976968064903
150,100,50,64,adam,0.0026236023521050813
150,100,75,64,adam,0.002768582431599498
150,150,50,64,adam,0.0030531352618709206
150,150,75,64,adam,0.0031042112736031414
