lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.0033178401179611685
100,50,75,32,adam,0.003398854564875364
100,100,50,32,adam,0.003395403688773513
100,100,75,32,adam,0.0028242351952940227
100,150,50,32,adam,0.002314877207390964
100,150,75,32,adam,0.004108536709100008
150,50,50,32,adam,0.004615824110805989
150,50,75,32,adam,0.004093208303675056
150,100,50,32,adam,0.0034364328719675543
150,100,75,32,adam,0.002915388811379671
150,150,50,32,adam,0.0038983091479167344
150,150,75,32,adam,0.004526448249816894
100,50,50,64,adam,0.004257229994982481
100,50,75,64,adam,0.011235533561557532
100,100,50,64,adam,0.00799540914595127
100,100,75,64,adam,0.007511018309742212
100,150,50,64,adam,0.00719649726524949
100,150,75,64,adam,0.006651642173528672
150,50,50,64,adam,0.005735447607003152
150,50,75,64,adam,0.0070142485201358795
150,100,50,64,adam,0.004628432542085647
150,100,75,64,adam,0.005946746957488358
150,150,50,64,adam,0.005924480874091387
150,150,75,64,adam,0.005297546414658428
