lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.00794075345620513
100,50,75,32,adam,0.008769299928098917
100,100,50,32,adam,0.0072326524648815395
100,100,75,32,adam,0.010757818445563316
100,150,50,32,adam,0.006986749125644565
100,150,75,32,adam,0.006528411991894245
150,50,50,32,adam,0.007853963086381555
150,50,75,32,adam,0.01042592036537826
150,100,50,32,adam,0.0062073857057839636
150,100,75,32,adam,0.006462503969669342
150,150,50,32,adam,0.006621872959658504
150,150,75,32,adam,0.007449816446751356
100,50,50,64,adam,0.006904223095625639
100,50,75,64,adam,0.010594156570732594
100,100,50,64,adam,0.007627681316807866
100,100,75,64,adam,0.008505435660481453
100,150,50,64,adam,0.00861113341525197
100,150,75,64,adam,0.008750383276492357
150,50,50,64,adam,0.010339182242751122
150,50,75,64,adam,0.009206198621541262
150,100,50,64,adam,0.008533726958557964
150,100,75,64,adam,0.008266546111553908
150,150,50,64,adam,0.006038658739998937
150,150,75,64,adam,0.007031938061118126
