actual,predicted,mse
0.5041064713095506,0.42354178,0.0017248754613641449
0.4602166875242331,0.42307445,0.0017248754613641449
0.4240430474953583,0.42272788,0.0017248754613641449
0.4869114304718013,0.42095232,0.0017248754613641449
0.3758932765082858,0.4211555,0.0017248754613641449
0.474812360708758,0.41921592,0.0017248754613641449
0.3850764900025534,0.4173025,0.0017248754613641449
0.448845793759122,0.41723925,0.0017248754613641449
0.4059098890083252,0.41614252,0.0017248754613641449
0.3320741037288285,0.41857868,0.0017248754613641449
0.4427625295131939,0.41605136,0.0017248754613641449
0.4795842777029988,0.413749,0.0017248754613641449
0.4126336959502697,0.41273543,0.0017248754613641449
0.4319546324287349,0.41132239,0.0017248754613641449
0.4227764625777431,0.41000444,0.0017248754613641449
0.4365487609975066,0.4071198,0.0017248754613641449
0.4412784374793132,0.40731207,0.0017248754613641449
0.3895880289126851,0.41177326,0.0017248754613641449
0.4351523022655416,0.41178942,0.0017248754613641449
0.4414253335897186,0.40749657,0.0017248754613641449
0.3999098448764465,0.40613267,0.0017248754613641449
0.3753630635089257,0.40263352,0.0017248754613641449
0.4430153421323894,0.4037588,0.0017248754613641449
0.4363949298775971,0.39898917,0.0017248754613641449
0.4467425945131466,0.39608437,0.0017248754613641449
