lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.012055553123354911
100,50,75,32,adam,0.007839745283126831
100,100,50,32,adam,0.00935610239394009
100,100,75,32,adam,0.008397194091230631
100,150,50,32,adam,0.008043030416592956
100,150,75,32,adam,0.007992972340434789
150,50,50,32,adam,0.0063833871623501185
150,50,75,32,adam,0.006309772655367851
150,100,50,32,adam,0.007271505007520318
150,100,75,32,adam,0.006769933085888624
150,150,50,32,adam,0.009204087313264608
150,150,75,32,adam,0.006453769979998469
100,50,50,64,adam,0.008012796891853214
100,50,75,64,adam,0.007783358776941895
100,100,50,64,adam,0.00966724455356598
100,100,75,64,adam,0.011150956526398659
100,150,50,64,adam,0.009824718441814184
100,150,75,64,adam,0.010985671170055866
150,50,50,64,adam,0.009557932894676924
150,50,75,64,adam,0.008771120384335519
150,100,50,64,adam,0.012613223772495985
150,100,75,64,adam,0.0080890784971416
150,150,50,64,adam,0.006679857429116964
150,150,75,64,adam,0.008559512812644244
