actual,predicted,mse
0.5013141843010299,0.42301553,0.0048302551131239385
0.49034236881011,0.42174208,0.0048302551131239385
0.4359170446772226,0.42055577,0.0048302551131239385
0.5604836853901416,0.41755265,0.0048302551131239385
0.4860836425191738,0.41759127,0.0048302551131239385
0.5323836573348759,0.41563606,0.0048302551131239385
0.3109242161075053,0.41289073,0.0048302551131239385
0.4510019512594924,0.41315967,0.0048302551131239385
0.4660862273863526,0.4138037,0.0048302551131239385
0.369083727630654,0.4201998,0.0048302551131239385
0.5347043636971167,0.42058057,0.0048302551131239385
0.4698122188562909,0.4220541,0.0048302551131239385
0.3924717319555781,0.4239778,0.0048302551131239385
0.4898178299094351,0.4229794,0.0048302551131239385
0.391590355293146,0.42624056,0.0048302551131239385
0.4620323991034925,0.4259504,0.0048302551131239385
0.3117791136427399,0.42938054,0.0048302551131239385
0.3880251299526213,0.43774647,0.0048302551131239385
0.4847975134838651,0.43892896,0.0048302551131239385
0.4867676866384433,0.43207127,0.0048302551131239385
0.434197162320202,0.42999715,0.0048302551131239385
0.4816855855827457,0.42341673,0.0048302551131239385
0.3589233082517157,0.4252621,0.0048302551131239385
0.4212892182668151,0.41601336,0.0048302551131239385
0.4477021476463524,0.41233844,0.0048302551131239385
