lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.0033126883674412964
100,50,75,32,adam,0.004570766049437225
100,100,50,32,adam,0.0028114283457398416
100,100,75,32,adam,0.0037225710693746805
100,150,50,32,adam,0.003628794616088271
100,150,75,32,adam,0.002816909272223711
150,50,50,32,adam,0.004276111256331205
150,50,75,32,adam,0.0024564612191170453
150,100,50,32,adam,0.002818592987023294
150,100,75,32,adam,0.0029788934625685215
150,150,50,32,adam,0.004171042609959841
150,150,75,32,adam,0.002319782506674528
100,50,50,64,adam,0.010393287986516953
100,50,75,64,adam,0.00767116853967309
100,100,50,64,adam,0.005475236009806395
100,100,75,64,adam,0.0047003823099657895
100,150,50,64,adam,0.006276641646400094
100,150,75,64,adam,0.005032513779588044
150,50,50,64,adam,0.004954925365746021
150,50,75,64,adam,0.004486476443707943
150,100,50,64,adam,0.0028103541349992155
150,100,75,64,adam,0.005465492513030768
150,150,50,64,adam,0.003714918764308095
150,150,75,64,adam,0.003488088771700859
