lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.00532991187646985
100,50,75,32,adam,0.0062236017780378464
100,100,50,32,adam,0.0035445492947474124
100,100,75,32,adam,0.004713415261358022
100,150,50,32,adam,0.0034802732756361366
100,150,75,32,adam,0.00588996175210923
150,50,50,32,adam,0.00404397607780993
150,50,75,32,adam,0.0035382142057642342
150,100,50,32,adam,0.004228728823363781
150,100,75,32,adam,0.0031781108817085625
150,150,50,32,adam,0.004303015931509435
150,150,75,32,adam,0.003654589829966426
100,50,50,64,adam,0.0046317702624946834
100,50,75,64,adam,0.006594387674704194
100,100,50,64,adam,0.0050912937615066765
100,100,75,64,adam,0.006723582930862904
100,150,50,64,adam,0.004584087850525975
100,150,75,64,adam,0.005237154802307487
150,50,50,64,adam,0.0038240857422351835
150,50,75,64,adam,0.005551902344450355
150,100,50,64,adam,0.003917186870239675
150,100,75,64,adam,0.005804649461060763
150,150,50,64,adam,0.005729796085506678
150,150,75,64,adam,0.004916695691645145
