lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.0053410610184073445
100,50,75,32,adam,0.010556558752432466
100,100,50,32,adam,0.00539752384647727
100,100,75,32,adam,0.007348901126533747
100,150,50,32,adam,0.00763191981241107
100,150,75,32,adam,0.005635764729231596
150,50,50,32,adam,0.006007954385131598
150,50,75,32,adam,0.005061849113553762
150,100,50,32,adam,0.005522476742044091
150,100,75,32,adam,0.0043758224230259655
150,150,50,32,adam,0.006065078638494014
150,150,75,32,adam,0.005885459296405315
100,50,50,64,adam,0.011418217234313488
100,50,75,64,adam,0.014204132184386254
100,100,50,64,adam,0.009197720047086477
100,100,75,64,adam,0.014963241200894118
100,150,50,64,adam,0.0057527762837708
100,150,75,64,adam,0.006422958988696337
150,50,50,64,adam,0.010019212728366256
150,50,75,64,adam,0.0103846266400069
150,100,50,64,adam,0.008606489561498166
150,100,75,64,adam,0.005864783329889179
150,150,50,64,adam,0.007937062252312898
150,150,75,64,adam,0.009049177588894963
