actual,predicted,mse
0.444536631035429,0.40902132,0.004595870428260126
0.435821215454984,0.4087105,0.004595870428260126
0.392725175030183,0.40870264,0.004595870428260126
0.472706009185735,0.4082952,0.004595870428260126
0.384746761823403,0.40924472,0.004595870428260126
0.493927138268328,0.41069335,0.004595870428260126
0.378037455355876,0.4105701,0.004595870428260126
0.360596536908436,0.41173083,0.004595870428260126
0.440617089754784,0.41188574,0.004595870428260126
0.445327852574307,0.4112919,0.004595870428260126
0.465470902906715,0.4090107,0.004595870428260126
0.267639669515274,0.40716806,0.004595870428260126
0.427476507655305,0.40829057,0.004595870428260126
0.388688999498788,0.4080556,0.004595870428260126
0.307671066194666,0.40706438,0.004595870428260126
0.46958903764134,0.4044248,0.004595870428260126
0.497697261616929,0.4034768,0.004595870428260126
0.394636085376272,0.40250403,0.004595870428260126
0.55361550415943,0.40211648,0.004595870428260126
0.39228133442192,0.4028693,0.004595870428260126
0.384553212012697,0.40349358,0.004595870428260126
0.413076906103124,0.4037218,0.004595870428260126
0.411193105339642,0.40438595,0.004595870428260126
0.495764285331509,0.4032041,0.004595870428260126
0.480389369260886,0.4027387,0.004595870428260126
0.429244304623445,0.4033065,0.004595870428260126
0.4201758340137,0.40488616,0.004595870428260126
0.372582755153185,0.4067461,0.004595870428260126
0.557329516976588,0.4068009,0.004595870428260126
0.500343913425863,0.40578914,0.004595870428260126
