lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.007117421412840485
100,50,75,32,adam,0.0076535303145647045
100,100,50,32,adam,0.007491649873554706
100,100,75,32,adam,0.008001313311979175
100,150,50,32,adam,0.009930092003196478
100,150,75,32,adam,0.007259931089356542
150,50,50,32,adam,0.008778123557567597
150,50,75,32,adam,0.0073472400661557915
150,100,50,32,adam,0.00757555915042758
150,100,75,32,adam,0.00953976702876389
150,150,50,32,adam,0.009586773486807943
150,150,75,32,adam,0.008488329499959946
100,50,50,64,adam,0.007327956426888704
100,50,75,64,adam,0.010721282567828894
100,100,50,64,adam,0.010870458465069533
100,100,75,64,adam,0.008930950984358787
100,150,50,64,adam,0.008986987080425024
100,150,75,64,adam,0.00839476678520441
150,50,50,64,adam,0.011115542147308588
150,50,75,64,adam,0.0076347759924829004
150,100,50,64,adam,0.01035218695178628
150,100,75,64,adam,0.010011099185794592
150,150,50,64,adam,0.007478779973462224
150,150,75,64,adam,0.010501150228083133
