lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.0019834409467875957
100,50,75,32,adam,0.001698395737912506
100,100,50,32,adam,0.0018256437731906771
100,100,75,32,adam,0.0019760198425501584
100,150,50,32,adam,0.002081827656365931
100,150,75,32,adam,0.002080377819947898
150,50,50,32,adam,0.0018669261364266277
150,50,75,32,adam,0.0014741274528205395
150,100,50,32,adam,0.00266839696560055
150,100,75,32,adam,0.00260994432028383
150,150,50,32,adam,0.001472105726134032
150,150,75,32,adam,0.0015192016609944404
100,50,50,64,adam,0.00509010637179017
100,50,75,64,adam,0.0022793058538809418
100,100,50,64,adam,0.0024623879231512546
100,100,75,64,adam,0.0026693034917116163
100,150,50,64,adam,0.0023366928333416583
100,150,75,64,adam,0.004017021972686052
150,50,50,64,adam,0.002908582566305995
150,50,75,64,adam,0.004594249604269862
150,100,50,64,adam,0.002759898197837174
150,100,75,64,adam,0.005065934034064412
150,150,50,64,adam,0.0027982377680018542
150,150,75,64,adam,0.0019669077708385886
