actual,predicted,mse
0.423321176051521,0.45166597,0.003993441973297216
0.431306524267805,0.45208353,0.003993441973297216
0.467882394847918,0.45220962,0.003993441973297216
0.372818545476325,0.45238766,0.003993441973297216
0.509729503106569,0.45258737,0.003993441973297216
0.382708499484603,0.4522363,0.003993441973297216
0.396434144204066,0.45216605,0.003993441973297216
0.389670618571325,0.45187742,0.003993441973297216
0.365950994701022,0.45134917,0.003993441973297216
0.422848964949832,0.45074075,0.003993441973297216
0.35412175985323,0.4501085,0.003993441973297216
0.527230314817909,0.44986036,0.003993441973297216
0.375326497095177,0.44955188,0.003993441973297216
0.3329447626493,0.44938025,0.003993441973297216
0.456398649564513,0.44911057,0.003993441973297216
0.501329945686267,0.4485797,0.003993441973297216
0.403457417465506,0.448201,0.003993441973297216
0.494408806201159,0.44843483,0.003993441973297216
0.421639121019068,0.44842544,0.003993441973297216
0.333064549177098,0.44850314,0.003993441973297216
0.457703692262106,0.44858852,0.003993441973297216
0.410057024691786,0.4485957,0.003993441973297216
0.4730899565301,0.44876656,0.003993441973297216
0.44467659213633,0.4490077,0.003993441973297216
0.43753479325791,0.44956985,0.003993441973297216
0.34141808335251,0.4497917,0.003993441973297216
0.385785121882792,0.44994247,0.003993441973297216
0.511834593718773,0.45005935,0.003993441973297216
0.537187727554999,0.4500662,0.003993441973297216
