actual,predicted,mse
0.485448143466433,0.43260667,0.004519285476850981
0.386563734313481,0.43291515,0.004519285476850981
0.432296969716074,0.43355006,0.004519285476850981
0.443374071260375,0.43420124,0.004519285476850981
0.461895590279639,0.43458784,0.004519285476850981
0.322730124105147,0.4350148,0.004519285476850981
0.414522540357027,0.43546534,0.004519285476850981
0.462854512957435,0.435589,0.004519285476850981
0.277817111190268,0.43536645,0.004519285476850981
0.41500231692363,0.43512434,0.004519285476850981
0.408096938823759,0.4345801,0.004519285476850981
0.510625380243419,0.4335923,0.004519285476850981
0.338357852794966,0.43264216,0.004519285476850981
0.31682275691846,0.43187183,0.004519285476850981
0.383426588195983,0.4310267,0.004519285476850981
0.43738159259341,0.43009943,0.004519285476850981
0.426220640479651,0.4291717,0.004519285476850981
0.50590957378062,0.42825845,0.004519285476850981
0.546446595698403,0.4274832,0.004519285476850981
0.482912451809565,0.4270821,0.004519285476850981
0.451588905245704,0.42713073,0.004519285476850981
0.377925864748401,0.4274596,0.004519285476850981
0.514499528734581,0.42806822,0.004519285476850981
0.400893985770621,0.42874852,0.004519285476850981
0.490934366439598,0.42955628,0.004519285476850981
0.375265973375868,0.4302741,0.004519285476850981
0.32872575504916,0.43102768,0.004519285476850981
0.489078305714133,0.43162358,0.004519285476850981
0.426811377198319,0.43180093,0.004519285476850981
