lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.007900899089872838
100,50,75,32,adam,0.006323438044637442
100,100,50,32,adam,0.00794104728847742
100,100,75,32,adam,0.007119638379663229
100,150,50,32,adam,0.007912401761859655
100,150,75,32,adam,0.007727631879970431
150,50,50,32,adam,0.010043230094015598
150,50,75,32,adam,0.00653640334494412
150,100,50,32,adam,0.00960308974608779
150,100,75,32,adam,0.00853346921503544
150,150,50,32,adam,0.008974002115428448
150,150,75,32,adam,0.007370638567954302
100,50,50,64,adam,0.00875768531113863
100,50,75,64,adam,0.007718212669715285
100,100,50,64,adam,0.008443145733326673
100,100,75,64,adam,0.006962798302993178
100,150,50,64,adam,0.008299912605434657
100,150,75,64,adam,0.008055869583040475
150,50,50,64,adam,0.010365174524486065
150,50,75,64,adam,0.00791056351736188
150,100,50,64,adam,0.008362202532589435
150,100,75,64,adam,0.009865770302712917
150,150,50,64,adam,0.007908412395045162
150,150,75,64,adam,0.00990736777894199
