lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.001307389116846025
100,50,75,32,adam,0.0023131738416850567
100,100,50,32,adam,0.001627342659048736
100,100,75,32,adam,0.0020697707077488303
100,150,50,32,adam,0.001796435797587037
100,150,75,32,adam,0.0022730162600055337
150,50,50,32,adam,0.0017253472935408354
150,50,75,32,adam,0.0023555167019367216
150,100,50,32,adam,0.0019361785263754428
150,100,75,32,adam,0.0014778788667172194
150,150,50,32,adam,0.0012164809042587877
150,150,75,32,adam,0.0021072719246149063
100,50,50,64,adam,0.003600010368973017
100,50,75,64,adam,0.006445544608868659
100,100,50,64,adam,0.001539340103045106
100,100,75,64,adam,0.003313031606376171
100,150,50,64,adam,0.0022415529005229474
100,150,75,64,adam,0.003064493229612708
150,50,50,64,adam,0.00253512398339808
150,50,75,64,adam,0.0029891032725572588
150,100,50,64,adam,0.0021590569289401174
150,100,75,64,adam,0.003401404642499983
150,150,50,64,adam,0.003655086923390627
150,150,75,64,adam,0.001531500299461186
