lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.005007402785122394
100,50,75,32,adam,0.004258616454899311
100,100,50,32,adam,0.0036706267390400173
100,100,75,32,adam,0.005134556256234646
100,150,50,32,adam,0.0033448769012466074
100,150,75,32,adam,0.003624235698953271
150,50,50,32,adam,0.004164355248212815
150,50,75,32,adam,0.0037961659021675588
150,100,50,32,adam,0.004671685048379004
150,100,75,32,adam,0.003926324704661965
150,150,50,32,adam,0.004073808807879687
150,150,75,32,adam,0.004219762398861349
100,50,50,64,adam,0.004303474235348404
100,50,75,64,adam,0.004673669673502445
100,100,50,64,adam,0.00484761253464967
100,100,75,64,adam,0.004359640646725893
100,150,50,64,adam,0.005067362822592259
100,150,75,64,adam,0.008561337646096946
150,50,50,64,adam,0.0039537657052278515
150,50,75,64,adam,0.006255214801058173
150,100,50,64,adam,0.003706569375935942
150,100,75,64,adam,0.004970618011429906
150,150,50,64,adam,0.005157725978642702
150,150,75,64,adam,0.0035871710628271104
