lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.0019229152938351035
100,50,75,32,adam,0.002997405955102295
100,100,50,32,adam,0.002345837256871164
100,100,75,32,adam,0.0024118284112773837
100,150,50,32,adam,0.0016643381444737316
100,150,75,32,adam,0.0015399187104776502
150,50,50,32,adam,0.0016905970987863839
150,50,75,32,adam,0.003057752538006753
150,100,50,32,adam,0.001382643124088645
150,100,75,32,adam,0.0016829014057293534
150,150,50,32,adam,0.0038114798720926047
150,150,75,32,adam,0.002320663694990799
100,50,50,64,adam,0.0033759757643565536
100,50,75,64,adam,0.003978719143196941
100,100,50,64,adam,0.0017531924415379763
100,100,75,64,adam,0.0026156486826948823
100,150,50,64,adam,0.002844442962668836
100,150,75,64,adam,0.0031363571062684057
150,50,50,64,adam,0.003580916184000671
150,50,75,64,adam,0.002135508973151445
150,100,50,64,adam,0.003238900820724666
150,100,75,64,adam,0.004134888760745525
150,150,50,64,adam,0.0031769974331837146
150,150,75,64,adam,0.003808053000830114
