lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.007704359060153365
100,50,75,32,adam,0.007556242868304253
100,100,50,32,adam,0.005929498258046806
100,100,75,32,adam,0.005949662579223513
100,150,50,32,adam,0.006092432839795947
100,150,75,32,adam,0.006527493335306644
150,50,50,32,adam,0.00691754228901118
150,50,75,32,adam,0.007856973446905613
150,100,50,32,adam,0.006994333304464817
150,100,75,32,adam,0.006790534313768149
150,150,50,32,adam,0.006925949547439814
150,150,75,32,adam,0.006943980418145657
100,50,50,64,adam,0.006414943560957909
100,50,75,64,adam,0.008364105643704534
100,100,50,64,adam,0.008218492567539214
100,100,75,64,adam,0.014021240547299385
100,150,50,64,adam,0.007003237539902329
100,150,75,64,adam,0.00956227071583271
150,50,50,64,adam,0.012427951581776142
150,50,75,64,adam,0.008115918608382344
150,100,50,64,adam,0.007140018139034509
150,100,75,64,adam,0.006541654001921415
150,150,50,64,adam,0.00783725050278008
150,150,75,64,adam,0.006448509125038982
