actual,predicted,mse
0.468559503957684,0.4576606,0.007427200144381548
0.421292370543862,0.4580606,0.007427200144381548
0.474993301411274,0.4582965,0.007427200144381548
0.35723242684353,0.45859292,0.007427200144381548
0.4123626001242,0.45878655,0.007427200144381548
0.401276672204167,0.4584976,0.007427200144381548
0.427321415624576,0.45799038,0.007427200144381548
0.490211864540351,0.4572356,0.007427200144381548
0.355697267921483,0.4564711,0.007427200144381548
0.387836623785191,0.45569736,0.007427200144381548
0.307507147788205,0.4550142,0.007427200144381548
0.631378396184484,0.45413247,0.007427200144381548
0.364519860921537,0.4530938,0.007427200144381548
0.377046379452197,0.45243278,0.007427200144381548
0.530773474219102,0.45184436,0.007427200144381548
0.498893235528684,0.45142338,0.007427200144381548
0.428635284697902,0.45095327,0.007427200144381548
0.576083043586535,0.45105684,0.007427200144381548
0.465916004425797,0.4513278,0.007427200144381548
0.326447289199353,0.45213625,0.007427200144381548
0.369168839110932,0.45309922,0.007427200144381548
0.379253603840734,0.45383954,0.007427200144381548
0.635116996762612,0.45436296,0.007427200144381548
0.451701756763998,0.45470324,0.007427200144381548
0.442466215470745,0.45544478,0.007427200144381548
0.382071109065634,0.4560354,0.007427200144381548
0.370052737595002,0.4566661,0.007427200144381548
0.534902957151098,0.456951,0.007427200144381548
0.553366474272691,0.45685074,0.007427200144381548
