lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.00316835978301242
100,50,75,32,adam,0.007806929969228804
100,100,50,32,adam,0.0041993651539087296
100,100,75,32,adam,0.004324869229458272
100,150,50,32,adam,0.006316120154224336
100,150,75,32,adam,0.002432467578910291
150,50,50,32,adam,0.003439773921854794
150,50,75,32,adam,0.0024001331301406028
150,100,50,32,adam,0.001708778692409396
150,100,75,32,adam,0.00302573413355276
150,150,50,32,adam,0.003167807310819626
150,150,75,32,adam,0.0029871861916035414
100,50,50,64,adam,0.016804413078352808
100,50,75,64,adam,0.006383346160873771
100,100,50,64,adam,0.010739150643348693
100,100,75,64,adam,0.008688584109768272
100,150,50,64,adam,0.008270284859463573
100,150,75,64,adam,0.0031201593112200497
150,50,50,64,adam,0.00871713061351329
150,50,75,64,adam,0.006301264208741486
150,100,50,64,adam,0.003297987300902605
150,100,75,64,adam,0.0032973269233480098
150,150,50,64,adam,0.0037481433362700047
150,150,75,64,adam,0.005051516112871468
