lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.009112880052998661
100,50,75,32,adam,0.00823609265498817
100,100,50,32,adam,0.008323938120156527
100,100,75,32,adam,0.0076271665282547476
100,150,50,32,adam,0.008293953631073237
100,150,75,32,adam,0.008424532832577825
150,50,50,32,adam,0.004201883031055331
150,50,75,32,adam,0.005769209749996662
150,100,50,32,adam,0.006113371066749096
150,100,75,32,adam,0.004059795918874442
150,150,50,32,adam,0.004852651804685593
150,150,75,32,adam,0.006930521968752146
100,50,50,64,adam,0.005906697642058134
100,50,75,64,adam,0.01589491227641702
100,100,50,64,adam,0.01188997277058661
100,100,75,64,adam,0.012174839992076159
100,150,50,64,adam,0.010012771561741829
100,150,75,64,adam,0.006558215920813381
150,50,50,64,adam,0.008306798757985234
150,50,75,64,adam,0.004827596386894584
150,100,50,64,adam,0.008571812324225903
150,100,75,64,adam,0.007210291922092438
150,150,50,64,adam,0.005650379834696651
150,150,75,64,adam,0.008262994745746256
