actual,predicted,mse
0.568724998502668,0.4072376,0.00673913352841074
0.435435376744391,0.40457067,0.00673913352841074
0.469764304245172,0.40393564,0.00673913352841074
0.530397092339652,0.40587896,0.00673913352841074
0.40735426235141,0.40962702,0.00673913352841074
0.539894272627833,0.41079673,0.00673913352841074
0.594191614312599,0.41120106,0.00673913352841074
0.386256072073662,0.41403726,0.00673913352841074
0.439602687000955,0.41853178,0.00673913352841074
0.341131856596613,0.42507705,0.00673913352841074
0.496141928121779,0.42718372,0.00673913352841074
0.479628409581661,0.4249577,0.00673913352841074
0.380431294545615,0.42484874,0.00673913352841074
0.489934464160186,0.4246592,0.00673913352841074
0.438191097339163,0.42880267,0.00673913352841074
0.290397218430733,0.4320534,0.00673913352841074
0.420666958777673,0.43096176,0.00673913352841074
0.436202010522301,0.43045142,0.00673913352841074
0.326007231323547,0.4279482,0.00673913352841074
0.416452994820809,0.42450452,0.00673913352841074
0.339196358489555,0.42369077,0.00673913352841074
0.505441775866797,0.42324474,0.00673913352841074
0.539341993689141,0.42152116,0.00673913352841074
0.38895757350322,0.42154175,0.00673913352841074
0.495290182863592,0.42344576,0.00673913352841074
0.38054288515309,0.4270662,0.00673913352841074
0.390939725310578,0.4291563,0.00673913352841074
0.460860382497297,0.4284064,0.00673913352841074
