lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.008549043675884604
100,50,75,32,adam,0.004101090179756284
100,100,50,32,adam,0.0062479614978656174
100,100,75,32,adam,0.006879869801923633
100,150,50,32,adam,0.004156719613820315
100,150,75,32,adam,0.00451431202236563
150,50,50,32,adam,0.0068965626414865255
150,50,75,32,adam,0.004976177122443914
150,100,50,32,adam,0.009930044109933079
150,100,75,32,adam,0.007242336310446263
150,150,50,32,adam,0.006598524888977409
150,150,75,32,adam,0.005498347687534988
100,50,50,64,adam,0.01892647724598646
100,50,75,64,adam,0.011431284574791789
100,100,50,64,adam,0.012885102164000272
100,100,75,64,adam,0.01053778026252985
100,150,50,64,adam,0.006836264673620462
100,150,75,64,adam,0.012328434176743031
150,50,50,64,adam,0.009982527000829577
150,50,75,64,adam,0.006131116859614849
150,100,50,64,adam,0.02127277124673128
150,100,75,64,adam,0.005678497301414609
150,150,50,64,adam,0.009096987079828978
150,150,75,64,adam,0.01214607898145914
