actual,predicted,mse
0.417218367687899,0.46508306,0.0032834055390371106
0.479403967455892,0.46619934,0.0032834055390371106
0.404420122875759,0.46711057,0.0032834055390371106
0.447074844513935,0.46846566,0.0032834055390371106
0.331904511223682,0.4688564,0.0032834055390371106
0.396012369535134,0.46923178,0.0032834055390371106
0.452325907619369,0.46825817,0.0032834055390371106
0.350672538308047,0.46531847,0.0032834055390371106
0.415913955445716,0.46210352,0.0032834055390371106
0.415758232959578,0.45921105,0.0032834055390371106
0.541580110392742,0.45855677,0.0032834055390371106
0.416316816452364,0.45709786,0.0032834055390371106
0.396302379023488,0.4562069,0.0032834055390371106
0.486211624967295,0.454205,0.0032834055390371106
0.48737229337612,0.45046932,0.0032834055390371106
0.360732084821471,0.44385973,0.0032834055390371106
0.412446450693659,0.44588986,0.0032834055390371106
0.381107773199971,0.4469728,0.0032834055390371106
0.410984424599109,0.44719046,0.0032834055390371106
0.432439452638614,0.4463627,0.0032834055390371106
0.424139507173006,0.44587335,0.0032834055390371106
0.364226068700726,0.44556832,0.0032834055390371106
0.432461518577945,0.4463236,0.0032834055390371106
0.449215871084478,0.44696397,0.0032834055390371106
0.380278724336525,0.4469793,0.0032834055390371106
0.437471747716963,0.44670767,0.0032834055390371106
0.50368217481898,0.44638237,0.0032834055390371106
0.452818923749571,0.4464792,0.0032834055390371106
