lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.004875619395170361
100,50,75,32,adam,0.009549034619703889
100,100,50,32,adam,0.006208809674717486
100,100,75,32,adam,0.002871303097344935
100,150,50,32,adam,0.006312261568382382
100,150,75,32,adam,0.0017644989304244519
150,50,50,32,adam,0.004845614288933575
150,50,75,32,adam,0.006686544977128506
150,100,50,32,adam,0.005209695640951395
150,100,75,32,adam,0.0023138915421441197
150,150,50,32,adam,0.002608268684707582
150,150,75,32,adam,0.0024335985421203078
100,50,50,64,adam,0.009773361729457974
100,50,75,64,adam,0.014204409904778004
100,100,50,64,adam,0.008021515561267734
100,100,75,64,adam,0.0035570579580962657
100,150,50,64,adam,0.009476137906312942
100,150,75,64,adam,0.014378158003091812
150,50,50,64,adam,0.007186171226203441
150,50,75,64,adam,0.006383020849898458
150,100,50,64,adam,0.010855019208975136
150,100,75,64,adam,0.005988294468261301
150,150,50,64,adam,0.007912211166694761
150,150,75,64,adam,0.004663709388114512
