lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.0021657693781889976
100,50,75,32,adam,0.005369605543091893
100,100,50,32,adam,0.0027257044683210553
100,100,75,32,adam,0.001593824557494372
100,150,50,32,adam,0.0023574241786263883
100,150,75,32,adam,0.004065025807358324
150,50,50,32,adam,0.0055125531740486625
150,50,75,32,adam,0.0024090082151815295
150,100,50,32,adam,0.00711298146052286
150,100,75,32,adam,0.0031231001950800417
150,150,50,32,adam,0.003857261105440557
150,150,75,32,adam,0.0026065527461469175
100,50,50,64,adam,0.009714199416339397
100,50,75,64,adam,0.015459717507474125
100,100,50,64,adam,0.016821044264361262
100,100,75,64,adam,0.010549025784712285
100,150,50,64,adam,0.0035640512127429248
100,150,75,64,adam,0.004006515524815768
150,50,50,64,adam,0.003596800030209124
150,50,75,64,adam,0.005454237130470574
150,100,50,64,adam,0.010553516447544098
150,100,75,64,adam,0.004974491707980633
150,150,50,64,adam,0.004701449279673397
150,150,75,64,adam,0.0027061637723818422
