lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.008697430929169058
100,50,75,32,adam,0.009629330830648541
100,100,50,32,adam,0.00784145058132708
100,100,75,32,adam,0.011016042390838265
100,150,50,32,adam,0.006773377628996968
100,150,75,32,adam,0.005364428088068962
150,50,50,32,adam,0.007250990811735391
150,50,75,32,adam,0.009409659961238503
150,100,50,32,adam,0.005898953136056662
150,100,75,32,adam,0.0058761243242770435
150,150,50,32,adam,0.006998928543180227
150,150,75,32,adam,0.0070640190038830045
100,50,50,64,adam,0.016119301319122314
100,50,75,64,adam,0.013884908705949783
100,100,50,64,adam,0.01544562978670001
100,100,75,64,adam,0.020805392786860465
100,150,50,64,adam,0.012158364942297339
100,150,75,64,adam,0.007651187386363745
150,50,50,64,adam,0.0049093576380982995
150,50,75,64,adam,0.014346619229763746
150,100,50,64,adam,0.00937704099342227
150,100,75,64,adam,0.009238611441105604
150,150,50,64,adam,0.005811878014355898
150,150,75,64,adam,0.010438186582177877
