actual,predicted,mse
0.447144194608976,0.42783624,0.00273477362117863
0.44419303283727,0.42711818,0.00273477362117863
0.37501568257831,0.42675412,0.00273477362117863
0.376460055921395,0.42709172,0.00273477362117863
0.406592041761366,0.42738983,0.00273477362117863
0.428782180808307,0.42556033,0.00273477362117863
0.4232398473037,0.42249516,0.00273477362117863
0.38363148620406,0.41985488,0.00273477362117863
0.425175975866167,0.4187124,0.00273477362117863
0.332936566728977,0.41767868,0.00273477362117863
0.496038533434627,0.41702524,0.00273477362117863
0.352608036415105,0.41595808,0.00273477362117863
0.401070513285272,0.4146359,0.00273477362117863
0.402018718221107,0.41335183,0.00273477362117863
0.30486112643468,0.41227624,0.00273477362117863
0.481974334160281,0.4114938,0.00273477362117863
0.521696177233625,0.40972888,0.00273477362117863
0.395631574467817,0.40790176,0.00273477362117863
0.508199387827797,0.40784064,0.00273477362117863
0.389439871891461,0.41028324,0.00273477362117863
0.436918838322863,0.4132383,0.00273477362117863
0.486730489769285,0.41449422,0.00273477362117863
0.393583224842465,0.41575775,0.00273477362117863
0.459615233063604,0.41602826,0.00273477362117863
0.485061043845021,0.41638207,0.00273477362117863
0.445261654756313,0.41779202,0.00273477362117863
0.39173851231437,0.41840392,0.00273477362117863
0.385123774158263,0.42074463,0.00273477362117863
0.43352824913076,0.4218093,0.00273477362117863
0.453865479729282,0.4202059,0.00273477362117863
