lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.005586528964340687
100,50,75,32,adam,0.011054274812340736
100,100,50,32,adam,0.007380771450698376
100,100,75,32,adam,0.0060413908213377
100,150,50,32,adam,0.005262638721615076
100,150,75,32,adam,0.0054812682792544365
150,50,50,32,adam,0.006346141267567873
150,50,75,32,adam,0.010573455411940814
150,100,50,32,adam,0.007922784239053727
150,100,75,32,adam,0.004963402915745973
150,150,50,32,adam,0.005814356170594693
150,150,75,32,adam,0.005702646914869547
100,50,50,64,adam,0.011222681682556867
100,50,75,64,adam,0.014108967036008835
100,100,50,64,adam,0.006871278677135706
100,100,75,64,adam,0.00708714984357357
100,150,50,64,adam,0.0106921112164855
100,150,75,64,adam,0.005608264263719321
150,50,50,64,adam,0.009042522218078376
150,50,75,64,adam,0.007705006282776594
150,100,50,64,adam,0.00882185585796833
150,100,75,64,adam,0.008409341983497142
150,150,50,64,adam,0.01004427969455719
150,150,75,64,adam,0.013653352856636047
