actual,predicted,mse
0.474270799512028,0.45097134,0.0031813973277637435
0.491960117390797,0.44963476,0.0031813973277637435
0.377935321579543,0.4487456,0.0031813973277637435
0.514580857482402,0.45065162,0.0031813973277637435
0.44020981556027,0.45202535,0.0031813973277637435
0.455950395768383,0.45309633,0.0031813973277637435
0.308628727961643,0.45295042,0.0031813973277637435
0.42142476617985,0.4537624,0.0031813973277637435
0.478615267738651,0.45355538,0.0031813973277637435
0.372193133710136,0.45126677,0.0031813973277637435
0.43640375625333,0.4479591,0.0031813973277637435
0.409193300780819,0.44620994,0.0031813973277637435
0.575856079639127,0.4475118,0.0031813973277637435
0.382659954418074,0.44842124,0.0031813973277637435
0.386852482891016,0.4501144,0.0031813973277637435
0.377920821105125,0.45123717,0.0031813973277637435
0.510363110793081,0.45212245,0.0031813973277637435
0.382590604323033,0.45097226,0.0031813973277637435
0.511455059562275,0.44986323,0.0031813973277637435
0.459229394353011,0.4498852,0.0031813973277637435
0.480407022012351,0.45152473,0.0031813973277637435
0.422446734398593,0.45266357,0.0031813973277637435
0.488962932374201,0.45443505,0.0031813973277637435
0.4342236414474,0.4549679,0.0031813973277637435
0.422995861060237,0.45546824,0.0031813973277637435
0.441690124861694,0.45552304,0.0031813973277637435
0.408267161784315,0.4561122,0.0031813973277637435
0.439301329315231,0.4558778,0.0031813973277637435
0.512212866964452,0.45560697,0.0031813973277637435
0.422291011912455,0.45535454,0.0031813973277637435
