lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.014043942466378212
100,50,75,32,adam,0.01402838877402246
100,100,50,32,adam,0.012253497843630612
100,100,75,32,adam,0.012951365672051907
100,150,50,32,adam,0.010777149628847838
100,150,75,32,adam,0.010987544385716318
150,50,50,32,adam,0.008865750930272042
150,50,75,32,adam,0.0075943951029330495
150,100,50,32,adam,0.014089471101760865
150,100,75,32,adam,0.011536477226763963
150,150,50,32,adam,0.012225951626896858
150,150,75,32,adam,0.012467904109507799
100,50,50,64,adam,0.012625748757272959
100,50,75,64,adam,0.02165575884282589
100,100,50,64,adam,0.020029640197753905
100,100,75,64,adam,0.013058681692928075
100,150,50,64,adam,0.01699731722474098
100,150,75,64,adam,0.013296681642532348
150,50,50,64,adam,0.017813404463231562
150,50,75,64,adam,0.01942454082891345
150,100,50,64,adam,0.009405870782211423
150,100,75,64,adam,0.010525837983004748
150,150,50,64,adam,0.013034406490623951
150,150,75,64,adam,0.011393879354000092
