lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.0039468482602387665
100,50,75,32,adam,0.005962995579466224
100,100,50,32,adam,0.006955319922417403
100,100,75,32,adam,0.0038333073258399963
100,150,50,32,adam,0.006121228006668389
100,150,75,32,adam,0.0035808350425213576
150,50,50,32,adam,0.007102003740146756
150,50,75,32,adam,0.009807931119576096
150,100,50,32,adam,0.003909775521606207
150,100,75,32,adam,0.005279976781457663
150,150,50,32,adam,0.004434173321351409
150,150,75,32,adam,0.003874376299791038
100,50,50,64,adam,0.006353359529748559
100,50,75,64,adam,0.00816293186508119
100,100,50,64,adam,0.01412376556545496
100,100,75,64,adam,0.01354920882731676
100,150,50,64,adam,0.005167600372806192
100,150,75,64,adam,0.005608623195439577
150,50,50,64,adam,0.004626696044579148
150,50,75,64,adam,0.0051409097388386725
150,100,50,64,adam,0.011467218678444625
150,100,75,64,adam,0.004127884516492486
150,150,50,64,adam,0.006164311012253165
150,150,75,64,adam,0.003234473476186395
