lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.009035595040768386
100,50,75,32,adam,0.010589236626401544
100,100,50,32,adam,0.005595630733296275
100,100,75,32,adam,0.007821687962859869
100,150,50,32,adam,0.00771886738948524
100,150,75,32,adam,0.005061012553051114
150,50,50,32,adam,0.004369699629023671
150,50,75,32,adam,0.0034428621176630257
150,100,50,32,adam,0.006848973780870437
150,100,75,32,adam,0.0034348813351243734
150,150,50,32,adam,0.005625392403453588
150,150,75,32,adam,0.005264047905802727
100,50,50,64,adam,0.010266416799277067
100,50,75,64,adam,0.014411719050258398
100,100,50,64,adam,0.011725649610161782
100,100,75,64,adam,0.01198715614154935
100,150,50,64,adam,0.007422397704795003
100,150,75,64,adam,0.01360886381007731
150,50,50,64,adam,0.009668362326920033
150,50,75,64,adam,0.005062130559235811
150,100,50,64,adam,0.011057175463065505
150,100,75,64,adam,0.0067757973447442055
150,150,50,64,adam,0.008971509896218777
150,150,75,64,adam,0.008286814857274293
