lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.013624528422951698
100,50,75,32,adam,0.013967047724872828
100,100,50,32,adam,0.009864797722548247
100,100,75,32,adam,0.01578363673761487
100,150,50,32,adam,0.013255915325134992
100,150,75,32,adam,0.013823132775723935
150,50,50,32,adam,0.009885235503315926
150,50,75,32,adam,0.014339774008840322
150,100,50,32,adam,0.009410815313458443
150,100,75,32,adam,0.010663715936243535
150,150,50,32,adam,0.013817419670522213
150,150,75,32,adam,0.012723919190466403
100,50,50,64,adam,0.02336837612092495
100,50,75,64,adam,0.016908037848770617
100,100,50,64,adam,0.019597462937235834
100,100,75,64,adam,0.02393726948648691
100,150,50,64,adam,0.020589046459645034
100,150,75,64,adam,0.013287313375622034
150,50,50,64,adam,0.01498037315905094
150,50,75,64,adam,0.010590140614658594
150,100,50,64,adam,0.019328676722943784
150,100,75,64,adam,0.011505831591784954
150,150,50,64,adam,0.013178369402885437
150,150,75,64,adam,0.014960621483623981
