lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.0073796953074634075
100,50,75,32,adam,0.01060451245866716
100,100,50,32,adam,0.003315219120122492
100,100,75,32,adam,0.006218360085040331
100,150,50,32,adam,0.008972450112923979
100,150,75,32,adam,0.004620633134618401
150,50,50,32,adam,0.0037386784330010413
150,50,75,32,adam,0.004114435473456979
150,100,50,32,adam,0.004726886190474034
150,100,75,32,adam,0.0038437239360064267
150,150,50,32,adam,0.004145691660232842
150,150,75,32,adam,0.004059998877346515
100,50,50,64,adam,0.010078879003413022
100,50,75,64,adam,0.01485812661703676
100,100,50,64,adam,0.004139897553250194
100,100,75,64,adam,0.007314173271879554
100,150,50,64,adam,0.009307813504710794
100,150,75,64,adam,0.0019635997479781507
150,50,50,64,adam,0.00955208025407046
150,50,75,64,adam,0.016255504079163076
150,100,50,64,adam,0.0046287870965898035
150,100,75,64,adam,0.005248369928449392
150,150,50,64,adam,0.0052710997872054575
150,150,75,64,adam,0.0066973039414733645
