lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.0045090009924024345
100,50,75,32,adam,0.005435216333717107
100,100,50,32,adam,0.002388111245818436
100,100,75,32,adam,0.004329765518195927
100,150,50,32,adam,0.003251320100389421
100,150,75,32,adam,0.0025578335160389544
150,50,50,32,adam,0.007718071900308132
150,50,75,32,adam,0.003754894761368632
150,100,50,32,adam,0.0031958484556525945
150,100,75,32,adam,0.006351052038371563
150,150,50,32,adam,0.009532323246821761
150,150,75,32,adam,0.006365089863538742
100,50,50,64,adam,0.015525118540972471
100,50,75,64,adam,0.011884944699704646
100,100,50,64,adam,0.01765968450345099
100,100,75,64,adam,0.011084134178236126
100,150,50,64,adam,0.006715365406125784
100,150,75,64,adam,0.009801985090598464
150,50,50,64,adam,0.003969832323491573
150,50,75,64,adam,0.005707877827808261
150,100,50,64,adam,0.005042086774483323
150,100,75,64,adam,0.00698072169907391
150,150,50,64,adam,0.006018015276640654
150,150,75,64,adam,0.006340143550187349
