actual,predicted,mse
0.463564405748493,0.43676737,0.0022317430678071197
0.454922753450955,0.43749604,0.0022317430678071197
0.417218367687899,0.4379937,0.0022317430678071197
0.479403967455892,0.43904555,0.0022317430678071197
0.404420122875759,0.43970725,0.0022317430678071197
0.447074844513935,0.4410174,0.0022317430678071197
0.331904511223682,0.4411898,0.0022317430678071197
0.396012369535134,0.4413698,0.0022317430678071197
0.452325907619369,0.43932956,0.0022317430678071197
0.350672538308047,0.4364596,0.0022317430678071197
0.415913955445716,0.4333822,0.0022317430678071197
0.415758232959578,0.43199047,0.0022317430678071197
0.541580110392742,0.4310002,0.0022317430678071197
0.416316816452364,0.42885655,0.0022317430678071197
0.396302379023488,0.42838845,0.0022317430678071197
0.486211624967295,0.42714283,0.0022317430678071197
0.48737229337612,0.42525485,0.0022317430678071197
0.360732084821471,0.42067215,0.0022317430678071197
0.412446450693659,0.42250565,0.0022317430678071197
0.381107773199971,0.42424104,0.0022317430678071197
0.410984424599109,0.42467853,0.0022317430678071197
0.432439452638614,0.4229615,0.0022317430678071197
0.424139507173006,0.42228344,0.0022317430678071197
0.364226068700726,0.42175117,0.0022317430678071197
0.432461518577945,0.42232686,0.0022317430678071197
0.449215871084478,0.42268643,0.0022317430678071197
0.380278724336525,0.42227218,0.0022317430678071197
0.437471747716963,0.4214897,0.0022317430678071197
0.50368217481898,0.42129636,0.0022317430678071197
0.452818923749571,0.42165658,0.0022317430678071197
