lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.009319608844816685
100,50,75,32,adam,0.0066078024916350845
100,100,50,32,adam,0.00833977242000401
100,100,75,32,adam,0.009875694196671248
100,150,50,32,adam,0.0031439564772881567
100,150,75,32,adam,0.005587011529132724
150,50,50,32,adam,0.0055819446220994
150,50,75,32,adam,0.005373461218550801
150,100,50,32,adam,0.0036244069458916785
150,100,75,32,adam,0.0038374487310647966
150,150,50,32,adam,0.004006301146000623
150,150,75,32,adam,0.005058858101256192
100,50,50,64,adam,0.014773230627179145
100,50,75,64,adam,0.011725328769534827
100,100,50,64,adam,0.014881552197039127
100,100,75,64,adam,0.0035504471976310014
100,150,50,64,adam,0.004490645555779338
100,150,75,64,adam,0.004689178755506873
150,50,50,64,adam,0.0034130842192098497
150,50,75,64,adam,0.004403341840952635
150,100,50,64,adam,0.011758183129131794
150,100,75,64,adam,0.006810711324214935
150,150,50,64,adam,0.007875122665427624
150,150,75,64,adam,0.0037550779059529306
