lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.006757178343832493
100,50,75,32,adam,0.009211579570546746
100,100,50,32,adam,0.005815122509375215
100,100,75,32,adam,0.003175618685781956
100,150,50,32,adam,0.005231826566159725
100,150,75,32,adam,0.00370233072899282
150,50,50,32,adam,0.00415672748349607
150,50,75,32,adam,0.004262418951839209
150,100,50,32,adam,0.004239430907182396
150,100,75,32,adam,0.003738678013905883
150,150,50,32,adam,0.002665347699075937
150,150,75,32,adam,0.007202685065567494
100,50,50,64,adam,0.009845233894884587
100,50,75,64,adam,0.015109607856720686
100,100,50,64,adam,0.011410737410187721
100,100,75,64,adam,0.010797279933467508
100,150,50,64,adam,0.0089453156106174
100,150,75,64,adam,0.01278881197795272
150,50,50,64,adam,0.008681667246855795
150,50,75,64,adam,0.012106285337358713
150,100,50,64,adam,0.00698162280023098
150,100,75,64,adam,0.006967572309076786
150,150,50,64,adam,0.006277842121198774
150,150,75,64,adam,0.005585058149881661
