actual,predicted,mse
0.42493703326598,0.45907655,0.0030378982167631645
0.430585913734786,0.4593373,0.0030378982167631645
0.411515898509288,0.45736137,0.0030378982167631645
0.415502898518745,0.45674562,0.0030378982167631645
0.352308570095609,0.45598838,0.0030378982167631645
0.464208100721556,0.45526937,0.0030378982167631645
0.427999785645161,0.45451486,0.0030378982167631645
0.412153288928257,0.45375448,0.0030378982167631645
0.407840973927517,0.45400605,0.0030378982167631645
0.382207287434078,0.45409855,0.0030378982167631645
0.534382831438289,0.4536339,0.0030378982167631645
0.347930057276874,0.45125234,0.0030378982167631645
0.474016095526604,0.45158002,0.0030378982167631645
0.404333750484663,0.4529878,0.0030378982167631645
0.368909721937642,0.45571703,0.0030378982167631645
0.480215363567873,0.45426825,0.0030378982167631645
0.449443465487295,0.4542083,0.0030378982167631645
0.382908984304813,0.45439398,0.0030378982167631645
0.457907329359363,0.45483622,0.0030378982167631645
0.338382440555936,0.45625666,0.0030378982167631645
0.478411000185984,0.45672986,0.0030378982167631645
0.460116445114128,0.45445538,0.0030378982167631645
0.428874857753498,0.4529738,0.0030378982167631645
0.432740179868928,0.4526264,0.0030378982167631645
0.456691811329914,0.4560391,0.0030378982167631645
0.349554110411656,0.45775437,0.0030378982167631645
0.42657432596436,0.45886126,0.0030378982167631645
0.442118204084721,0.45896962,0.0030378982167631645
0.497756524425419,0.45762336,0.0030378982167631645
0.418885291790525,0.45555118,0.0030378982167631645
