lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.0035501339938491584
100,50,75,32,adam,0.004047445533797145
100,100,50,32,adam,0.004125385032966733
100,100,75,32,adam,0.00331164775416255
100,150,50,32,adam,0.0038925977423787117
100,150,75,32,adam,0.0030181728769093754
150,50,50,32,adam,0.003546667704358697
150,50,75,32,adam,0.0043305439408868555
150,100,50,32,adam,0.005771698988974094
150,100,75,32,adam,0.002986837876960635
150,150,50,32,adam,0.00412386329844594
150,150,75,32,adam,0.003156394464895129
100,50,50,64,adam,0.00496710236184299
100,50,75,64,adam,0.004331921227276325
100,100,50,64,adam,0.0031115652061998846
100,100,75,64,adam,0.00312856025993824
100,150,50,64,adam,0.005956060672178865
100,150,75,64,adam,0.004484342876821756
150,50,50,64,adam,0.004695558128878475
150,50,75,64,adam,0.00541891036555171
150,100,50,64,adam,0.004904825799167156
150,100,75,64,adam,0.00551232099533081
150,150,50,64,adam,0.0048228705301880835
150,150,75,64,adam,0.004365300107747316
