lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.007622012449428439
100,50,75,32,adam,0.0068560142535716295
100,100,50,32,adam,0.006318287993781269
100,100,75,32,adam,0.005966033320873976
100,150,50,32,adam,0.0067646543495357035
100,150,75,32,adam,0.007034903392195702
150,50,50,32,adam,0.007742279046215117
150,50,75,32,adam,0.006140095135197044
150,100,50,32,adam,0.007280599139630794
150,100,75,32,adam,0.006716353772208095
150,150,50,32,adam,0.009737759362906218
150,150,75,32,adam,0.006656322302296758
100,50,50,64,adam,0.0100930648855865
100,50,75,64,adam,0.006490297918207944
100,100,50,64,adam,0.006775936624035239
100,100,75,64,adam,0.00717696463689208
100,150,50,64,adam,0.009316740836948157
100,150,75,64,adam,0.008985676616430283
150,50,50,64,adam,0.009647304378449916
150,50,75,64,adam,0.0062750363256782295
150,100,50,64,adam,0.009670592891052366
150,100,75,64,adam,0.007080867839977145
150,150,50,64,adam,0.007373140938580036
150,150,75,64,adam,0.0080830879509449
