actual,predicted,mse
0.393351217251782,0.446365,0.0037040884120543892
0.455372898613313,0.44634238,0.0037040884120543892
0.405911149919144,0.44642097,0.0037040884120543892
0.345669244178532,0.44661638,0.0037040884120543892
0.391698163168165,0.44685388,0.0037040884120543892
0.494700707055742,0.44697496,0.0037040884120543892
0.384365966756086,0.44715422,0.0037040884120543892
0.463097238290079,0.44748583,0.0037040884120543892
0.343465172067043,0.44775614,0.0037040884120543892
0.430614284228212,0.4479481,0.0037040884120543892
0.423932717798702,0.44780654,0.0037040884120543892
0.331909554866958,0.44782045,0.0037040884120543892
0.45273759500175,0.44804582,0.0037040884120543892
0.389519939728463,0.4481013,0.0037040884120543892
0.442881685585583,0.44819877,0.0037040884120543892
0.355967102836734,0.4482851,0.0037040884120543892
0.451012669001453,0.44838116,0.0037040884120543892
0.542764736107127,0.4483831,0.0037040884120543892
0.441547641939155,0.44836387,0.0037040884120543892
