lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.003111516637727618
100,50,75,32,adam,0.0036182129522785546
100,100,50,32,adam,0.0027972407173365355
100,100,75,32,adam,0.0034144967794418335
100,150,50,32,adam,0.0025841544149443505
100,150,75,32,adam,0.0031333711463958024
150,50,50,32,adam,0.0032693355809897185
150,50,75,32,adam,0.002876849309541285
150,100,50,32,adam,0.003352073486894369
150,100,75,32,adam,0.003776436159387231
150,150,50,32,adam,0.003539946675300598
150,150,75,32,adam,0.004486866388469934
100,50,50,64,adam,0.0034376442432403564
100,50,75,64,adam,0.003741734754294157
100,100,50,64,adam,0.0038551332196220755
100,100,75,64,adam,0.004754631407558918
100,150,50,64,adam,0.004999783542007208
100,150,75,64,adam,0.0035053588449954986
150,50,50,64,adam,0.003126505017280579
150,50,75,64,adam,0.0033346673008054495
150,100,50,64,adam,0.004040954913944006
150,100,75,64,adam,0.00355156441219151
150,150,50,64,adam,0.003704144712537527
150,150,75,64,adam,0.003474897937849164
