actual,predicted,mse
0.45410442232947,0.41117096,0.007788855019121846
0.342629188194092,0.41056523,0.007788855019121846
0.506300456134489,0.41007146,0.007788855019121846
0.364451141281905,0.40914893,0.007788855019121846
0.45104040903947,0.40852752,0.007788855019121846
0.357837664036617,0.4081271,0.007788855019121846
0.59538065321485,0.4079372,0.007788855019121846
0.542186608496648,0.4076164,0.007788855019121846
0.441898805602227,0.40805602,0.007788855019121846
0.421646686483982,0.40891737,0.007788855019121846
0.284881364053324,0.40964264,0.007788855019121846
0.5361619766038,0.41046414,0.007788855019121846
0.447357288537375,0.41069382,0.007788855019121846
0.350714778820481,0.41120163,0.007788855019121846
0.629631404244856,0.4118356,0.007788855019121846
0.490597072795534,0.41224742,0.007788855019121846
0.388637302155212,0.41332355,0.007788855019121846
0.572398031718212,0.41440445,0.007788855019121846
0.452953210751787,0.41537648,0.007788855019121846
0.36125158007887,0.4166041,0.007788855019121846
0.37356689604736,0.41756284,0.007788855019121846
0.351284080055228,0.4182572,0.007788855019121846
0.544112649772563,0.41821888,0.007788855019121846
0.410766287027434,0.41765696,0.007788855019121846
0.424426364384313,0.41766322,0.007788855019121846
0.430607349218708,0.41741937,0.007788855019121846
0.420192225854346,0.41727427,0.007788855019121846
0.499067871677106,0.41709697,0.007788855019121846
0.42116564900656,0.4169189,0.007788855019121846
