lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.0017308160429820418
100,50,75,32,adam,0.002213995880447328
100,100,50,32,adam,0.0022812477312982083
100,100,75,32,adam,0.0017090583452954889
100,150,50,32,adam,0.0027872459730133416
100,150,75,32,adam,0.003006727795582265
150,50,50,32,adam,0.002231381833553314
150,50,75,32,adam,0.003033178043551743
150,100,50,32,adam,0.002297434024512768
150,100,75,32,adam,0.0018080416368320585
150,150,50,32,adam,0.0020535912830382586
150,150,75,32,adam,0.0020253520808182655
100,50,50,64,adam,0.004012927366420627
100,50,75,64,adam,0.005163963697850704
100,100,50,64,adam,0.0038204952143132687
100,100,75,64,adam,0.0027711870381608604
100,150,50,64,adam,0.004640221712179482
100,150,75,64,adam,0.0023701208643615245
150,50,50,64,adam,0.002017927484121174
150,50,75,64,adam,0.004432332655414939
150,100,50,64,adam,0.0031521828146651386
150,100,75,64,adam,0.002553464972879738
150,150,50,64,adam,0.004145855270326138
150,150,75,64,adam,0.0024539730045944454
