lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.0028709697537124155
100,50,75,32,adam,0.003324351366609335
100,100,50,32,adam,0.005160831194370985
100,100,75,32,adam,0.003737971861846745
100,150,50,32,adam,0.0027517710812389852
100,150,75,32,adam,0.003362940228544176
150,50,50,32,adam,0.0035465195775032043
150,50,75,32,adam,0.0036253957776352765
150,100,50,32,adam,0.002696312544867396
150,100,75,32,adam,0.0029329517390578987
150,150,50,32,adam,0.002728751348331571
150,150,75,32,adam,0.0022462170105427503
100,50,50,64,adam,0.0037556992378085853
100,50,75,64,adam,0.003782796976156533
100,100,50,64,adam,0.004153252858668566
100,100,75,64,adam,0.0034595957025885583
100,150,50,64,adam,0.0025473583955317736
100,150,75,64,adam,0.006236505415290594
150,50,50,64,adam,0.0042635165620595215
150,50,75,64,adam,0.006504560634493828
150,100,50,64,adam,0.003942676773294807
150,100,75,64,adam,0.0030696832574903963
150,150,50,64,adam,0.0029571534600108863
150,150,75,64,adam,0.0037338921334594487
