lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.003954487945884466
100,50,75,32,adam,0.0036765420343726875
100,100,50,32,adam,0.0032619325444102286
100,100,75,32,adam,0.004295795178040862
100,150,50,32,adam,0.003266651416197419
100,150,75,32,adam,0.00380436759442091
150,50,50,32,adam,0.004353229003027081
150,50,75,32,adam,0.0033322581555694343
150,100,50,32,adam,0.004722375981509685
150,100,75,32,adam,0.0034201114904135466
150,150,50,32,adam,0.004910719441249966
150,150,75,32,adam,0.003820596029981971
100,50,50,64,adam,0.006256135459989309
100,50,75,64,adam,0.007229898776859045
100,100,50,64,adam,0.007124065514653921
100,100,75,64,adam,0.006722344411537051
100,150,50,64,adam,0.003861558111384511
100,150,75,64,adam,0.004522586753591895
150,50,50,64,adam,0.006885854480788112
150,50,75,64,adam,0.006225638696923852
150,100,50,64,adam,0.005098284408450127
150,100,75,64,adam,0.005256596254184842
150,150,50,64,adam,0.004756214283406735
150,150,75,64,adam,0.004056487744674086
