actual,predicted,mse
0.378962963896971,0.44645318,0.0021113984713532034
0.473102565638289,0.4463433,0.0021113984713532034
0.385652726246804,0.4461992,0.0021113984713532034
0.357548915459082,0.44607058,0.0021113984713532034
0.529093941008287,0.44589195,0.0021113984713532034
0.45568308267477,0.44561565,0.0021113984713532034
0.397521679785393,0.44546792,0.0021113984713532034
0.492492221756386,0.44554326,0.0021113984713532034
0.397473765174274,0.44568533,0.0021113984713532034
0.440190271442577,0.44618955,0.0021113984713532034
0.444696136254023,0.4464968,0.0021113984713532034
0.393891517537693,0.44671017,0.0021113984713532034
0.471288114969849,0.44697976,0.0021113984713532034
0.42503097112199,0.44715732,0.0021113984713532034
0.446643613013861,0.44730264,0.0021113984713532034
0.384155394649325,0.4474939,0.0021113984713532034
0.438318449331875,0.4477499,0.0021113984713532034
0.483631801431764,0.44795376,0.0021113984713532034
0.433381353020354,0.44782788,0.0021113984713532034
