lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.001868322235532105
100,50,75,32,adam,0.0029520680429413913
100,100,50,32,adam,0.0021842499962076546
100,100,75,32,adam,0.001286504091694951
100,150,50,32,adam,0.0023896592436358334
100,150,75,32,adam,0.0017084136256016792
150,50,50,32,adam,0.0024627475067973137
150,50,75,32,adam,0.0028989451471716165
150,100,50,32,adam,0.0018773191142827273
150,100,75,32,adam,0.0016484384890645743
150,150,50,32,adam,0.0019873979734256865
150,150,75,32,adam,0.002054390776902437
100,50,50,64,adam,0.00277146166190505
100,50,75,64,adam,0.009021337982267142
100,100,50,64,adam,0.004898347100242973
100,100,75,64,adam,0.004087993619032204
100,150,50,64,adam,0.002771043381653726
100,150,75,64,adam,0.004335735971108079
150,50,50,64,adam,0.0062878902303054925
150,50,75,64,adam,0.002650204789824784
150,100,50,64,adam,0.00467026507249102
150,100,75,64,adam,0.0021656529512256383
150,150,50,64,adam,0.003469956968910992
150,150,75,64,adam,0.0033991065341979266
