lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.0009698118316009641
100,50,75,32,adam,0.0014849140075966715
100,100,50,32,adam,0.0028208932257257403
100,100,75,32,adam,0.0020839497679844498
100,150,50,32,adam,0.0017852042568847538
100,150,75,32,adam,0.0021379876183345915
150,50,50,32,adam,0.0013582084560766817
150,50,75,32,adam,0.001683232025243342
150,100,50,32,adam,0.0025615414837375284
150,100,75,32,adam,0.001690311951097101
150,150,50,32,adam,0.0016331291408278048
150,150,75,32,adam,0.002851249510422349
100,50,50,64,adam,0.0022592635825276373
100,50,75,64,adam,0.0033031759900040924
100,100,50,64,adam,0.0033048645593225954
100,100,75,64,adam,0.0014350110956002026
100,150,50,64,adam,0.0031408912793267517
100,150,75,64,adam,0.0028353026136755943
150,50,50,64,adam,0.003567280771676451
150,50,75,64,adam,0.0032073088921606542
150,100,50,64,adam,0.0035088011529296635
150,100,75,64,adam,0.0026063391007483004
150,150,50,64,adam,0.0016102669993415474
150,150,75,64,adam,0.002897844626568258
