actual,predicted,mse
0.403952324961936,0.41949233,0.006040038427150646
0.568724998502668,0.41866618,0.006040038427150646
0.435435376744391,0.41799125,0.006040038427150646
0.469764304245172,0.4178791,0.006040038427150646
0.530397092339652,0.41771245,0.006040038427150646
0.40735426235141,0.4170126,0.006040038427150646
0.539894272627833,0.41622525,0.006040038427150646
0.594191614312599,0.41534036,0.006040038427150646
0.386256072073662,0.41526836,0.006040038427150646
0.439602687000955,0.4156982,0.006040038427150646
0.341131856596613,0.41581652,0.006040038427150646
0.496141928121779,0.4165183,0.006040038427150646
0.479628409581661,0.4168491,0.006040038427150646
0.380431294545615,0.4176571,0.006040038427150646
0.489934464160186,0.41906485,0.006040038427150646
0.438191097339163,0.41985896,0.006040038427150646
0.290397218430733,0.4206492,0.006040038427150646
0.420666958777673,0.42116976,0.006040038427150646
0.436202010522301,0.42066568,0.006040038427150646
0.326007231323547,0.42043513,0.006040038427150646
0.416452994820809,0.4204235,0.006040038427150646
0.339196358489555,0.419994,0.006040038427150646
0.505441775866797,0.41967088,0.006040038427150646
0.539341993689141,0.41877604,0.006040038427150646
0.38895757350322,0.4187358,0.006040038427150646
0.495290182863592,0.41881958,0.006040038427150646
0.38054288515309,0.4187587,0.006040038427150646
0.390939725310578,0.41895553,0.006040038427150646
0.460860382497297,0.4187204,0.006040038427150646
