lstm_units,dense_units1,dense_units2,batch_size,optimizer,avg_val_mse
100,50,50,32,adam,0.003086839965544641
100,50,75,32,adam,0.004358565993607044
100,100,50,32,adam,0.0036894299555569887
100,100,75,32,adam,0.004500416270457208
100,150,50,32,adam,0.004227083583828062
100,150,75,32,adam,0.003924976661801338
150,50,50,32,adam,0.00451133749447763
150,50,75,32,adam,0.0027564947959035635
150,100,50,32,adam,0.0022657103603705765
150,100,75,32,adam,0.00259451768361032
150,150,50,32,adam,0.00351327199023217
150,150,75,32,adam,0.003297758474946022
100,50,50,64,adam,0.0036095184041187167
100,50,75,64,adam,0.0033933481900021434
100,100,50,64,adam,0.004969657794572413
100,100,75,64,adam,0.0033082880778238176
100,150,50,64,adam,0.006134813046082854
100,150,75,64,adam,0.005455780355259776
150,50,50,64,adam,0.005720557365566492
150,50,75,64,adam,0.0039756564190611245
150,100,50,64,adam,0.003696794668212533
150,100,75,64,adam,0.0035803199745714663
150,150,50,64,adam,0.003790330037008971
150,150,75,64,adam,0.003185993805527687
